111,2011/1/5,1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,132
112,2011/1/5,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,89
113,2011/1/5,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,43
114,2011/1/5,1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,42
115,2011/1/5,1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0,19
116,2011/1/6,1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0,11
117,2011/1/6,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0,4
118,2011/1/6,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0,2
119,2011/1/6,1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,1
354,2011/1/16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2
355,2011/1/16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1
356,2011/1/16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3
357,2011/1/16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18
358,2011/1/16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32
359,2011/1/16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79
360,2011/1/16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93
361,2011/1/16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
362,2011/1/16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
363,2011/1/16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
364,2011/1/16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
365,2011/1/16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99
366,2011/1/16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105
367,2011/1/16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67
368,2011/1/16,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61
369,2011/1/16,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57
370,2011/1/16,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
371,2011/1/16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
372,2011/1/16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
373,2011/1/17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
374,2011/1/17,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16
375,2011/1/17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
376,2011/1/17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2
377,2011/1/17,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3
378,2011/1/17,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1
379,2011/1/17,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
380,2011/1/17,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
381,2011/1/17,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
382,2011/1/17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
383,2011/1/17,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
384,2011/1/17,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
385,2011/1/17,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
386,2011/1/17,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
387,2011/1/17,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
388,2011/1/17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
389,2011/1/17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
390,2011/1/17,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
391,2011/1/17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
392,2011/1/17,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
393,2011/1/17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
394,2011/1/17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
395,2011/1/17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
396,2011/1/17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
397,2011/1/18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
398,2011/1/18,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
399,2011/1/18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
400,2011/1/18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
401,2011/1/18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
402,2011/1/18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
403,2011/1/18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
404,2011/1/18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
405,2011/1/18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,83
406,2011/1/18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
407,2011/1/18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
408,2011/1/18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,20
409,2011/1/19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,3
410,2011/1/19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
411,2011/1/19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
412,2011/1/19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
413,2011/1/19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
414,2011/1/19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
415,2011/1/19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
416,2011/1/19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
417,2011/1/19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
418,2011/1/19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
419,2011/1/19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
420,2011/1/19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
421,2011/1/19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
422,2011/1/19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
423,2011/1/19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
424,2011/1/19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
425,2011/1/19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
426,2011/1/19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
427,2011/1/19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
428,2011/1/19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
429,2011/1/19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
430,2011/1/19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
431,2011/1/19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
432,2011/1/20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
433,2011/1/20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,5
434,2011/1/20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,2
435,2011/1/20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
436,2011/1/20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
437,2011/1/20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
438,2011/1/20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
439,2011/1/20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
440,2011/1/20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
441,2011/1/20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
442,2011/1/20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
443,2011/1/20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
444,2011/1/20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,84
445,2011/1/20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
446,2011/1/20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
447,2011/1/20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
448,2011/1/20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
449,2011/1/20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
450,2011/1/20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
451,2011/1/20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
452,2011/1/20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
453,2011/1/20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
454,2011/1/20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
455,2011/1/20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
456,2011/1/21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
457,2011/1/21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
458,2011/1/21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
459,2011/1/21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
460,2011/1/21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
461,2011/1/21,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
462,2011/1/21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
463,2011/1/21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
464,2011/1/21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
465,2011/1/21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
466,2011/1/21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
467,2011/1/21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
468,2011/1/21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
469,2011/1/21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
470,2011/1/21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
471,2011/1/21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
472,2011/1/21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
473,2011/1/21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
474,2011/1/21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
475,2011/1/21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
476,2011/1/21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
477,2011/1/21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
478,2011/1/21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
479,2011/1/21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
480,2011/1/22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
481,2011/1/22,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881,12
482,2011/1/22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
483,2011/1/22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
484,2011/1/22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
485,2011/1/22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
486,2011/1/22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
487,2011/1/22,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,27
488,2011/1/22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
489,2011/1/22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
490,2011/1/22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
491,2011/1/22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
492,2011/1/22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,84
493,2011/1/22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
494,2011/1/22,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0,103
495,2011/1/22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
496,2011/1/22,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0,67
497,2011/1/22,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
498,2011/1/22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
499,2011/1/22,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
500,2011/1/22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
501,2011/1/22,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0,30
502,2011/1/22,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
503,2011/1/23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
504,2011/1/23,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
505,2011/1/23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
506,2011/1/23,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
507,2011/1/23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
508,2011/1/23,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
509,2011/1/23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
510,2011/1/23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
511,2011/1/23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
512,2011/1/23,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
513,2011/1/23,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
514,2011/1/23,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
515,2011/1/23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
516,2011/1/23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
517,2011/1/23,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
518,2011/1/23,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
519,2011/1/23,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
520,2011/1/23,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
521,2011/1/23,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
522,2011/1/23,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
523,2011/1/23,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
524,2011/1/23,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
525,2011/1/23,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
526,2011/1/24,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
527,2011/1/24,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
528,2011/1/24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
529,2011/1/24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
530,2011/1/24,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
531,2011/1/24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
532,2011/1/24,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,84
533,2011/1/24,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0,177
534,2011/1/24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0,102
535,2011/1/24,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0,40
536,2011/1/24,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
537,2011/1/24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
538,2011/1/24,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
539,2011/1/24,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
540,2011/1/24,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
541,2011/1/24,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
542,2011/1/24,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
543,2011/1/24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
544,2011/1/24,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
545,2011/1/24,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
546,2011/1/24,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
547,2011/1/24,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
548,2011/1/24,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
549,2011/1/25,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
550,2011/1/25,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
551,2011/1/25,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
552,2011/1/25,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
553,2011/1/25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
554,2011/1/25,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
555,2011/1/25,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
556,2011/1/25,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
557,2011/1/25,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
558,2011/1/25,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
559,2011/1/25,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
560,2011/1/25,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
1785,2011/3/20,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,24
1786,2011/3/20,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,30
1787,2011/3/20,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,12
1788,2011/3/20,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,3
1789,2011/3/20,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,9
1790,2011/3/20,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,4
1791,2011/3/20,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,14
1792,2011/3/20,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,37
1793,2011/3/20,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,78
1794,2011/3/20,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0,136
1795,2011/3/20,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,203
1796,2011/3/20,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,228
1797,2011/3/20,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0,203
1798,2011/3/20,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0,279
1799,2011/3/20,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,308
1800,2011/3/20,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0,224
1801,2011/3/20,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,226
1802,2011/3/20,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,156
1803,2011/3/20,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,79
1804,2011/3/20,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,67
1805,2011/3/20,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,49
1806,2011/3/20,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284,38
1807,2011/3/20,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881,24
1808,2011/3/21,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,13
1809,2011/3/21,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,7
